Scenario,Period,LoadLevel,Anthracite,Gas,Hydro,Nuclear,Onshore_wind,PumpedStorageHydro,Solar_PV,Subbituminous
sc01,y2030,11/27/2030 15:00,608.0,4740.0,129.23050280181434,2600.0,1744.003863750004,445.75554866318214,944.3181625000004,0.0
sc01,y2030,11/27/2030 19:00,608.0,4740.0,200.0,2600.0,1768.7974087500038,1021.0493006674958,432.2400700000019,0.0
sc01,y2030,11/27/2030 23:00,608.0,4740.0,200.0,2600.0,1880.5974575000037,1219.250444327495,0.3581300000027619,0.0
sc01,y2030,11/27/2030 3:00,240.0,4740.0,100.0,2600.0,2251.7412762500035,0.0,0.6153500000036205,0.0
sc01,y2030,11/27/2030 7:00,240.0,4740.0,100.0,2600.0,2068.623746250004,0.0,1.1429700000036205,0.0
sc01,y2030,11/28/2030 11:00,608.0,4740.0,135.86886450249582,2600.0,1852.7777175000037,0.0,776.6618200000005,0.0
sc01,y2030,11/28/2030 15:00,608.0,4740.0,235.86886450249582,2600.0,1689.0374200000035,375.3933682124997,963.0084250000003,0.0
sc01,y2030,11/28/2030 19:00,608.0,4740.0,1057.2394124838038,2600.0,1698.2403412500037,232.58096568368822,434.0260600000019,0.0
sc01,y2030,11/28/2030 23:00,608.0,4740.0,457.2394124838038,2600.0,1597.4534600000036,1245.072959343687,0.44020000000348614,0.0
sc01,y2030,11/28/2030 3:00,240.0,4740.0,0.0,2600.0,1826.9460512500036,0.0,0.5914800000032754,0.0
sc01,y2030,11/28/2030 7:00,240.0,4740.0,3.3112047250067005,2600.0,1799.9461862500034,0.0,1.1584700000032757,0.0
sc01,y2030,11/29/2030 11:00,608.0,4740.0,240.06669445000657,2600.0,1314.6017650000078,274.6562645374841,809.5253500000005,0.0
sc01,y2030,11/29/2030 15:00,608.0,4740.0,495.06156982500653,2600.0,1181.8388125000079,547.3375953649858,982.3085125000003,0.0
sc01,y2030,11/29/2030 19:00,608.0,4740.0,835.0270760838101,2600.0,1085.6349050000076,889.6366230961771,445.60872500000187,0.0
sc01,y2030,11/29/2030 23:00,608.0,4740.0,717.3535002750001,2600.0,1168.7282237500076,1292.420690822489,0.4842200000034952,0.0
sc01,y2030,11/29/2030 3:00,240.0,4740.0,0.0,2600.0,1368.7706575000077,0.0,0.645730000003486,0.0
sc01,y2030,11/29/2030 7:00,240.0,4740.0,0.0,2600.0,1471.9436712500078,0.0,1.1891600000034859,0.0
sc01,y2030,11/3/2030 11:00,180.2102818748251,4260.0,0.0,2600.0,2299.614883750003,0.0,597.7229200000002,0.0
sc01,y2030,11/3/2030 15:00,180.2102818748251,4420.0,0.0,2600.0,2165.5529825000035,0.0,745.4339200000002,0.0
sc01,y2030,11/3/2030 19:00,180.2102818748251,4580.0,0.0,2600.0,1896.1750175000038,0.0,322.4607600000042,0.0
sc01,y2030,11/3/2030 23:00,456.53271408289027,4740.0,390.57084924016596,2600.0,1670.219031250004,56.83852398944293,0.3079800000035817,0.0
sc01,y2030,11/3/2030 3:00,180.2102818748251,4580.0,0.0,2600.0,1953.1363662500037,0.0,0.4454700000045646,0.0
sc01,y2030,11/3/2030 7:00,180.2102818748251,4420.0,0.0,2600.0,2121.2263075000037,0.0,2.817900000004565,0.0
sc01,y2030,11/30/2030 11:00,608.0,4740.0,200.0,2600.0,1222.5043712500074,36.99103676749214,800.2486375000003,0.0
sc01,y2030,11/30/2030 15:00,608.0,4740.0,200.0,2600.0,1120.9204300000074,358.21673215249103,971.3129500000005,0.0
sc01,y2030,11/30/2030 19:00,608.0,4740.0,299.18841168233143,2600.0,1111.3320087500078,546.8032599251568,418.92136500000146,0.0
sc01,y2030,11/30/2030 23:00,608.0,4740.0,421.20406252791065,2600.0,1139.3660487500076,998.0017442370774,0.4696500000025753,0.0
sc01,y2030,11/30/2030 3:00,240.0,4740.0,0.0,2600.0,1273.2786937500077,0.0,0.6218600000034953,0.0
sc01,y2030,11/30/2030 7:00,240.0,4740.0,0.0,2600.0,1267.7051825000076,0.0,1.160020000003495,0.0
sc01,y2030,11/4/2030 11:00,516.3224322080652,4740.0,200.0,2600.0,1616.7812287500046,224.7252130294392,689.0212000000001,0.0
sc01,y2030,11/4/2030 15:00,608.0,4740.0,100.0,2600.0,1653.4574050000042,634.3316476900018,818.7574375000004,0.0
sc01,y2030,11/4/2030 19:00,608.0,4740.0,331.66501694999454,2600.0,1589.0263412500044,1062.2110609800068,273.00491000000386,0.0
sc01,y2030,11/4/2030 23:00,608.0,4740.0,344.6952360499946,2600.0,1675.2121187500043,1158.7559600475058,0.3233200000032393,0.0
sc01,y2030,11/4/2030 3:00,180.2102818748251,4580.0,0.0,2600.0,1529.1604787500041,0.0,0.5381600000041801,0.0
sc01,y2030,11/4/2030 7:00,180.2102818748251,4580.0,0.0,2600.0,1550.185962500004,0.0,2.8861000000041797,0.0
sc01,y2030,11/5/2030 11:00,695.1055606421698,4740.0,200.0,2600.0,1685.057662500004,113.9778388603333,679.1673400000002,0.0
sc01,y2030,11/5/2030 15:00,828.6674202934968,4740.0,100.0,2600.0,1655.162361250004,441.0662211715053,846.4120750000004,0.0
sc01,y2030,11/5/2030 19:00,828.6674202934968,4740.0,114.18302450000009,2600.0,1600.1223550000036,1061.860619624005,425.2533600000023,0.0
sc01,y2030,11/5/2030 23:00,828.6674202934968,4740.0,325.27693268301186,2600.0,1632.399837500004,1121.5043013509935,0.3575400000037599,0.0
sc01,y2030,11/5/2030 3:00,240.0,4740.0,0.0,2600.0,1702.1222287500045,0.0,0.5105700000038388,0.0
sc01,y2030,11/5/2030 7:00,240.0,4740.0,0.0,2600.0,1734.1880075000045,0.0,2.6886300000038386,0.0
sc01,y2030,11/6/2030 11:00,828.6674202934968,4740.0,200.0,2600.0,1498.189087500008,17.107044209001916,829.3448500000004,0.0
sc01,y2030,11/6/2030 15:00,828.6674202934968,4740.0,300.0,2600.0,1397.2220375000081,383.2903199214973,962.1283000000004,0.0
sc01,y2030,11/6/2030 19:00,828.6674202934968,4740.0,514.4913524750114,2600.0,1351.3856775000081,820.59745414899,514.9448750000022,0.0
sc01,y2030,11/6/2030 23:00,828.6674202934968,4740.0,314.49135247501135,2600.0,1431.1872800000083,1333.5065690589859,0.353410000003531,0.0
sc01,y2030,11/6/2030 3:00,327.1055606421698,4740.0,0.0,2600.0,1541.8958437500037,0.0,0.6525500000043519,0.0
sc01,y2030,11/6/2030 7:00,327.1055606421698,4740.0,0.0,2600.0,1538.9585225000037,0.0,3.2689500000043514,0.0
sc01,y2030,11/7/2030 11:00,828.6674202934968,4740.0,175.38981659967914,2600.0,1412.9801350000077,129.69694260932118,826.5740875000004,0.0
sc01,y2030,11/7/2030 15:00,828.6674202934968,4740.0,361.16986117149986,2600.0,1204.5212212500076,500.0,976.9495750000003,0.0
sc01,y2030,11/7/2030 19:00,828.6674202934968,4740.0,361.16986117149986,2600.0,1222.8349587500077,1090.200259202502,527.21428,0.0
sc01,y2030,11/7/2030 23:00,828.6674202934968,4740.0,717.2681364383586,2600.0,1513.1359500000033,848.7737400956439,0.3607850000024945,0.0
sc01,y2030,11/7/2030 3:00,327.1055606421698,4740.0,0.0,2600.0,1536.2486150000036,0.0,0.6655700000040996,0.0
sc01,y2030,11/7/2030 7:00,327.1055606421698,4740.0,0.0,2600.0,1518.8483625000035,0.0,2.8609900000041,0.0
sc01,y2030,11/8/2030 11:00,633.3185864875024,4740.0,100.0,2600.0,1729.9286875000034,0.0,783.6028,0.0
sc01,y2030,11/8/2030 15:00,828.6674202934968,4740.0,360.5831973965056,2600.0,1660.1376475000036,0.0,965.1582250000004,0.0
sc01,y2030,11/8/2030 19:00,828.6674202934968,4740.0,360.5831973965056,2600.0,1483.3843612500036,667.5417902400006,523.7305600000001,0.0
sc01,y2030,11/8/2030 23:00,828.6674202934968,4740.0,1010.1405805540044,2600.0,1339.865737500008,608.0291064999944,0.2837900000032068,0.0
sc01,y2030,11/8/2030 3:00,327.1055606421698,4740.0,0.0,2600.0,1711.1702450000034,0.0,0.6007800000030894,0.0
sc01,y2030,11/8/2030 7:00,327.1055606421698,4740.0,0.0,2600.0,1787.9859325000036,0.0,2.01252000000309,0.0
sc01,y2030,11/9/2030 11:00,828.6674202934968,4740.0,100.0,2600.0,1086.462636250008,44.92313897400156,807.6908500000003,0.0
sc01,y2030,11/9/2030 15:00,828.6674202934968,4740.0,233.74604777668662,2600.0,1026.1026175000084,198.87420158231328,971.0598250000004,0.0
sc01,y2030,11/9/2030 19:00,828.6674202934968,4740.0,100.0,2600.0,960.4478025000084,574.3654225639987,520.7644,0.0
sc01,y2030,11/9/2030 23:00,828.6674202934968,4740.0,325.9414557658133,2600.0,1042.2595262500083,969.8385732056812,0.33453000000395416,0.0
sc01,y2030,11/9/2030 3:00,327.1055606421698,4740.0,14.628095973678521,2600.0,1148.665203750008,0.0,0.6568900000037742,0.0
sc01,y2030,11/9/2030 7:00,327.1055606421698,4740.0,0.0,2600.0,1009.595702500008,0.0,1.7945900000037744,0.0
sc01,y2030,12/1/2030 11:00,240.0,4740.0,0.0,2600.0,1018.6225375000078,0.0,755.9386600000003,0.0
sc01,y2030,12/1/2030 15:00,240.0,4740.0,0.0,2600.0,993.0715575000075,0.0,925.3659250000003,0.0
sc01,y2030,12/1/2030 19:00,382.61510386498855,4740.0,100.0,2600.0,990.759215000008,0.0,326.44426000000215,0.0
sc01,y2030,12/1/2030 23:00,608.0,4740.0,176.1727466499934,2600.0,1083.7240575000078,768.5245891499933,0.15251500000165644,0.0
sc01,y2030,12/1/2030 3:00,240.0,4740.0,0.0,2600.0,1036.3523912500077,0.0,0.11000000000231107,0.0
sc01,y2030,12/1/2030 7:00,240.0,4740.0,0.0,2600.0,1004.7101225000077,0.0,0.6652600000025752,0.0
sc01,y2030,12/10/2030 11:00,608.0,4740.0,200.0,2600.0,1300.3175362500076,706.2177353424916,572.05768,0.0
sc01,y2030,12/10/2030 15:00,608.0,4740.0,398.4456909785217,2600.0,1243.5258437500077,1050.629262136477,766.95706,0.0
sc01,y2030,12/10/2030 19:00,608.0,4740.0,880.3552800618139,2600.0,1161.0863025000074,1121.38168284074,225.09844000000277,0.0
sc01,y2030,12/10/2030 23:00,608.0,4740.0,1481.9095890832923,2600.0,1239.1159000000075,652.8836560242006,0.14160000000239079,0.0
sc01,y2030,12/10/2030 3:00,240.0,4640.0,99.46169254999305,2600.0,1359.7090425000076,0.0,0.1374700000024364,0.0
sc01,y2030,12/10/2030 7:00,240.0,4660.0,100.0,2600.0,1295.8135500000076,0.0,0.3448550000024364,0.0
sc01,y2030,12/11/2030 11:00,608.0,4740.0,402.4742100500072,2600.0,1302.382560000007,495.516321542487,578.21986,0.0
sc01,y2030,12/11/2030 15:00,608.0,4740.0,889.5750578932009,2600.0,1211.7659787500074,590.4678202217938,767.749,0.0
sc01,y2030,12/11/2030 19:00,608.0,4740.0,946.8319976702004,2600.0,1166.5707525000075,1064.4796952322934,210.03926000000274,0.0
sc01,y2030,12/11/2030 23:00,608.0,4740.0,750.6258541132333,2600.0,1264.3462775000073,1358.94645349426,0.1321600000023508,0.0
sc01,y2030,12/11/2030 3:00,240.0,4680.0,100.0,2600.0,1263.5740437500076,0.0,0.23659000000239083,0.0
sc01,y2030,12/11/2030 7:00,240.0,4660.0,100.0,2600.0,1275.1422650000075,0.0,0.700290000002769,0.0
sc01,y2030,12/12/2030 11:00,608.0,4740.0,529.4458245250001,2600.0,1270.7683375000072,409.9518295674939,568.42696,0.0
sc01,y2030,12/12/2030 15:00,608.0,4740.0,667.8249068368071,2600.0,1070.7649400000075,974.2479300281836,746.72008,0.0
sc01,y2030,12/12/2030 19:00,608.0,4740.0,510.2691231618143,2600.0,1010.5845587500073,1679.1469534906882,187.92107000000266,0.0
sc01,y2030,12/12/2030 23:00,608.0,4740.0,607.6311042506578,2600.0,1053.4270025000073,1712.8501533568383,0.1424850000021832,0.0
sc01,y2030,12/12/2030 3:00,240.0,4700.0,0.0,2600.0,1331.7016325000075,0.0,0.15664500000235082,0.0
sc01,y2030,12/12/2030 7:00,240.0,4640.0,0.0,2600.0,1290.0102600000073,0.0,0.35695000000235083,0.0
sc01,y2030,12/13/2030 11:00,608.0,4740.0,200.0,2600.0,1314.7748337500075,631.7602230024933,537.9908800000001,0.0
sc01,y2030,12/13/2030 15:00,608.0,4740.0,300.0,2600.0,1518.1269025000029,847.3164196049986,737.3638000000001,0.0
sc01,y2030,12/13/2030 19:00,608.0,4740.0,707.6311042506578,2600.0,1653.780307500003,795.1911986493478,154.90855000000255,0.0
sc01,y2030,12/13/2030 23:00,608.0,4740.0,656.5104004749929,2600.0,1849.6096650000027,768.6962941675124,0.14160000000209855,0.0
sc01,y2030,12/13/2030 3:00,240.0,4620.0,100.0,2600.0,1108.0547675000073,0.0,0.14484500000218317,0.0
sc01,y2030,12/13/2030 7:00,240.0,4580.0,100.0,2600.0,1224.1893975000075,0.0,0.27671000000218315,0.0
sc01,y2030,12/14/2030 11:00,240.0,4660.0,100.0,2600.0,1906.728748750003,0.0,475.70193500000136,0.0
sc01,y2030,12/14/2030 15:00,240.0,4720.0,100.0,2600.0,1993.3054062500032,0.0,691.8806800000001,0.0
sc01,y2030,12/14/2030 19:00,608.0,4740.0,100.0,2600.0,1909.341056250003,48.490156292498156,146.08223000000282,0.0
sc01,y2030,12/14/2030 23:00,608.0,4740.0,451.1174511750071,2600.0,1912.4760100000035,487.35516985749035,0.10425000000279468,0.0
sc01,y2030,12/14/2030 3:00,240.0,4640.0,8.263248050007244,2600.0,1939.1551375000026,0.0,0.10875000000246245,0.0
sc01,y2030,12/14/2030 7:00,240.0,4640.0,0.0,2600.0,1936.155957500003,0.0,0.2596000000020985,0.0
sc01,y2030,12/15/2030 11:00,240.0,4600.0,100.0,2600.0,1927.5396512500033,0.0,624.118,0.0
sc01,y2030,12/15/2030 15:00,240.0,4660.0,0.0,2600.0,1983.6869075000036,0.0,858.4445125000002,0.0
sc01,y2030,12/15/2030 19:00,240.0,4640.0,0.0,2600.0,1887.9998337500037,0.0,305.3934000000023,0.0
sc01,y2030,12/15/2030 23:00,608.0,4740.0,100.0,2600.0,1912.7583275000038,15.679880799997273,0.1357000000019018,0.0
sc01,y2030,12/15/2030 3:00,240.0,4700.0,0.0,2600.0,1966.9390462500032,0.0,0.10850000000279467,0.0
sc01,y2030,12/15/2030 7:00,240.0,4620.0,100.0,2600.0,2016.5100637500032,0.0,0.37907500000240313,0.0
sc01,y2030,12/16/2030 11:00,608.0,4740.0,306.4066930024981,2600.0,1733.8140037500032,0.0,644.3052399999999,0.0
sc01,y2030,12/16/2030 15:00,608.0,4740.0,300.0,2600.0,1611.3152175000034,627.5456921049989,863.9462125000002,0.0
sc01,y2030,12/16/2030 19:00,608.0,4740.0,405.43560906642546,2600.0,1570.8949037500036,1106.835577583572,228.3450700000024,0.0
sc01,y2030,12/16/2030 23:00,608.0,4740.0,608.8989784664182,2600.0,1625.4607450000035,1040.4942361760777,0.10400000000250939,0.0
sc01,y2030,12/16/2030 3:00,240.0,4660.0,100.0,2600.0,1923.4072750000034,0.0,0.10650000000236241,0.0
sc01,y2030,12/16/2030 7:00,240.0,4660.0,100.0,2600.0,1832.4150737500036,0.0,0.3843850000019018,0.0
sc01,y2030,12/17/2030 11:00,608.0,4740.0,292.3197280999929,2600.0,1652.3933950000032,232.9710284925078,600.9087999999999,0.0
sc01,y2030,12/17/2030 15:00,608.0,4740.0,312.828415725,2600.0,1582.7266225000028,749.163868640001,814.8389500000001,0.0
sc01,y2030,12/17/2030 19:00,608.0,4740.0,1011.1052326559652,2600.0,1650.0983687500031,484.1108639965338,242.6072400000021,0.0
sc01,y2030,12/17/2030 23:00,608.0,4740.0,1011.1052326559652,2600.0,1739.529675000003,623.3098374515337,0.10600000000212202,0.0
sc01,y2030,12/17/2030 3:00,240.0,4640.0,100.0,2600.0,1669.6335412500036,0.0,0.10700000000250938,0.0
sc01,y2030,12/17/2030 7:00,240.0,4600.0,100.0,2600.0,1682.3003862500034,0.0,0.3799600000020474,0.0
sc01,y2030,12/18/2030 11:00,608.0,4740.0,385.6260940554784,2600.0,1510.5465112500078,278.7221462870174,603.6981999999999,0.0
sc01,y2030,12/18/2030 15:00,608.0,4740.0,385.6260940554784,2600.0,1483.9922987500076,741.0066390595163,848.9328250000002,0.0
sc01,y2030,12/18/2030 19:00,608.0,4740.0,727.5323458000006,2600.0,1571.7255775000076,792.5446521024909,296.11913000000266,0.0
sc01,y2030,12/18/2030 23:00,608.0,4740.0,761.3417547,2600.0,1673.642205000003,938.9607854074914,0.10600000000267584,0.0
sc01,y2030,12/18/2030 3:00,240.0,4660.0,100.0,2600.0,1711.6906150000032,0.0,0.10475000000212199,0.0
sc01,y2030,12/18/2030 7:00,240.0,4640.0,100.0,2600.0,1606.5157987500031,0.0,0.37376500000169877,0.0
sc01,y2030,12/19/2030 11:00,608.0,4740.0,200.0,2600.0,1641.7510725000031,237.53397909250012,699.3079,0.0
sc01,y2030,12/19/2030 15:00,608.0,4740.0,200.0,2600.0,1655.630187500003,684.740431865001,919.1872375000002,0.0
sc01,y2030,12/19/2030 19:00,608.0,4740.0,371.13011842499236,2600.0,1809.6479600000032,859.8093969775031,347.33423000000244,0.0
sc01,y2030,12/19/2030 23:00,608.0,4740.0,200.0,2600.0,1927.3458500000024,1246.4329051075017,0.2719900000020694,0.0
sc01,y2030,12/19/2030 3:00,240.0,4660.0,100.0,2600.0,1679.4261912500033,0.0,0.11025000000267583,0.0
sc01,y2030,12/19/2030 7:00,240.0,4680.0,100.0,2600.0,1658.082043750003,0.0,0.46283000000262614,0.0
sc01,y2030,12/2/2030 11:00,608.0,4740.0,280.0689228749936,2600.0,1235.9618725000078,487.6943613774962,680.80078,0.0
sc01,y2030,12/2/2030 15:00,608.0,4740.0,520.5880185924888,2600.0,1104.1554287500076,887.0844622625018,890.9792125000004,0.0
sc01,y2030,12/2/2030 19:00,608.0,4740.0,779.14875906979,2600.0,1085.9044350000077,1087.9990763302017,358.4588900000025,0.0
sc01,y2030,12/2/2030 23:00,608.0,4740.0,458.56074047730124,2600.0,1183.7290925000073,1632.5212166651904,0.14691000000205817,0.0
sc01,y2030,12/2/2030 3:00,240.0,4740.0,0.0,2600.0,1166.1418262500076,0.0,0.10925000000202419,0.0
sc01,y2030,12/2/2030 7:00,240.0,4740.0,0.0,2600.0,1181.9473462500077,0.0,0.47120000000209367,0.0
sc01,y2030,12/20/2030 11:00,608.0,4740.0,340.445658541069,2600.0,1643.8054537500025,109.1655244614264,591.1093000000001,0.0
sc01,y2030,12/20/2030 15:00,608.0,4740.0,309.98121325,2600.0,1456.517188750007,865.1753601049974,771.13336,0.0
sc01,y2030,12/20/2030 19:00,608.0,4740.0,469.2959155434064,2600.0,1402.301202500007,1219.897742356593,220.0163000000029,0.0
sc01,y2030,12/20/2030 23:00,608.0,4740.0,469.2959155434064,2600.0,1390.037776250007,1415.5165178490938,0.1077500000028259,0.0
sc01,y2030,12/20/2030 3:00,240.0,4680.0,100.0,2600.0,1825.7143612500024,0.0,0.10450000000245241,0.0
sc01,y2030,12/20/2030 7:00,240.0,4680.0,100.0,2600.0,1718.1888775000023,0.0,0.4336900000024573,0.0
sc01,y2030,12/21/2030 11:00,324.4042224599991,4740.0,100.0,2600.0,1456.6099162500068,0.0,626.5321,0.0
sc01,y2030,12/21/2030 15:00,536.3933686874979,4740.0,100.0,2600.0,1488.989502500007,0.0,862.0289500000002,0.0
sc01,y2030,12/21/2030 19:00,608.0,4740.0,127.0259314999674,2600.0,1534.945406250007,213.73642479252692,328.2056800000031,0.0
sc01,y2030,12/21/2030 23:00,608.0,4740.0,200.0,2600.0,1692.4473837500022,958.5044972824995,0.10100000000289117,0.0
sc01,y2030,12/21/2030 3:00,240.0,4620.0,100.0,2600.0,1355.053220000007,0.0,0.1055000000028259,0.0
sc01,y2030,12/21/2030 7:00,240.0,4620.0,100.0,2600.0,1393.940821250007,0.0,0.3932350000024812,0.0
sc01,y2030,12/22/2030 11:00,240.0,4600.0,0.0,2600.0,1861.6850812500024,0.0,621.5854000000002,0.0
sc01,y2030,12/22/2030 15:00,240.0,4580.0,100.0,2600.0,1812.0466487500023,0.0,867.8172250000002,0.0
sc01,y2030,12/22/2030 19:00,240.0,4640.0,100.0,2600.0,1732.5015537500026,0.0,364.53458000000336,0.0
sc01,y2030,12/22/2030 23:00,608.0,4740.0,160.83021250001542,2600.0,1681.8471375000022,185.78855829998267,0.10800000000325875,0.0
sc01,y2030,12/22/2030 3:00,240.0,4660.0,0.0,2600.0,1760.6568725000025,0.0,0.10750000000289114,0.0
sc01,y2030,12/22/2030 7:00,240.0,4600.0,0.0,2600.0,1823.3383037500023,0.0,0.45539000000304264,0.0
sc01,y2030,12/23/2030 11:00,608.0,4740.0,1057.8541401875452,2600.0,1013.8284312500069,21.250825314951232,591.5925400000001,0.0
sc01,y2030,12/23/2030 15:00,608.0,4740.0,557.0364971804626,2600.0,1192.157318750007,844.5731311745325,809.0401750000003,0.0
sc01,y2030,12/23/2030 19:00,608.0,4740.0,617.8667096804779,2600.0,1433.039613750007,1024.4087069695165,236.19613000000385,0.0
sc01,y2030,12/23/2030 23:00,608.0,4740.0,400.0,2600.0,1555.1701625000023,1319.6782971425,0.10950000000369817,0.0
sc01,y2030,12/23/2030 3:00,240.0,4640.0,62.74177969994507,2600.0,1302.316767500007,0.0,0.13363500000306175,0.0
sc01,y2030,12/23/2030 7:00,240.0,4640.0,62.74177969994507,2600.0,1035.7458425000068,0.0,0.44919000000341625,0.0
sc01,y2030,12/24/2030 11:00,360.8092049600019,4740.0,100.0,2600.0,1502.2596737500028,0.0,544.4773600000001,0.0
sc01,y2030,12/24/2030 15:00,608.0,4740.0,100.0,2600.0,1414.5170125000025,24.7770336875013,840.1177750000003,0.0
sc01,y2030,12/24/2030 19:00,608.0,4740.0,300.0,2600.0,1391.3518425000068,182.25412004249546,330.30748000000415,0.0
sc01,y2030,12/24/2030 23:00,608.0,4740.0,253.93436740750525,2600.0,1381.3836037500023,1215.6296598749927,0.10525000000390569,0.0
sc01,y2030,12/24/2030 3:00,240.0,4660.0,100.0,2600.0,1604.8970462500026,0.0,0.10825000000369814,0.0
sc01,y2030,12/24/2030 7:00,240.0,4640.0,100.0,2600.0,1588.9092362500028,0.0,0.28762500000346347,0.0
sc01,y2030,12/25/2030 11:00,240.0,4630.995294781018,0.0,2600.0,1298.1833112500065,0.0,618.6492400000002,0.0
sc01,y2030,12/25/2030 15:00,240.0,4618.1692984060255,0.0,2600.0,1272.8714062500067,0.0,875.5144375000002,0.0
sc01,y2030,12/25/2030 19:00,240.0,4680.0,100.0,2600.0,1268.5043912500064,0.0,384.6031250000021,0.0
sc01,y2030,12/25/2030 23:00,608.0,4740.0,597.6869657999982,2600.0,1430.7541925000023,0.0,0.1327500000036385,0.0
sc01,y2030,12/25/2030 3:00,240.0,4660.0,100.0,2600.0,1322.852602500007,0.0,0.13127500000374362,0.0
sc01,y2030,12/25/2030 7:00,240.0,4618.1692984060255,100.0,2600.0,1290.9558587500067,0.0,0.3498700000037436,0.0
sc01,y2030,12/26/2030 11:00,608.0,4740.0,404.8785428425006,2600.0,1765.0796487500018,0.0,608.6347600000001,0.0
sc01,y2030,12/26/2030 15:00,608.0,4740.0,217.08700003999473,2600.0,1687.286956250002,686.0901755750078,869.0937250000002,0.0
sc01,y2030,12/26/2030 19:00,608.0,4740.0,509.46129227499284,2600.0,1639.578331250002,933.5401418775042,305.3419400000045,0.0
sc01,y2030,12/26/2030 23:00,608.0,4740.0,1173.6623772300168,2600.0,1791.452830000002,408.827537877482,0.10800000000445195,0.0
sc01,y2030,12/26/2030 3:00,240.0,4720.0,100.0,2600.0,1548.5960325000024,0.0,0.10725000000386464,0.0
sc01,y2030,12/26/2030 7:00,240.0,4640.0,100.0,2600.0,1583.3403125000023,0.0,0.30326000000363845,0.0
sc01,y2030,12/27/2030 11:00,608.0,4740.0,199.5802817525019,2600.0,1883.108235000002,0.0,601.8374200000001,0.0
sc01,y2030,12/27/2030 15:00,608.0,4740.0,295.2067669699904,2600.0,1954.520400000002,315.7195551350128,837.3604000000001,0.0
sc01,y2030,12/27/2030 19:00,608.0,4740.0,300.0,2600.0,2176.383412500002,537.6731379000023,297.454610000005,0.0
sc01,y2030,12/27/2030 23:00,240.0,4740.0,300.0,2600.0,2408.621477500002,934.1987171424985,0.1377650000045923,0.0
sc01,y2030,12/27/2030 3:00,240.0,4640.0,100.0,2600.0,1752.8895487500022,0.0,0.10725000000445198,0.0
sc01,y2030,12/27/2030 7:00,240.0,4640.0,100.0,2600.0,1721.839130000002,0.0,0.3823200000041676,0.0
sc01,y2030,12/28/2030 11:00,0.0,4620.0,100.0,2600.0,2305.5337100000015,0.0,578.4725800000001,0.0
sc01,y2030,12/28/2030 15:00,0.0,4660.0,100.0,2600.0,2400.6722875000023,0.0,720.7768000000002,0.0
sc01,y2030,12/28/2030 19:00,0.0,4740.0,200.0,2600.0,2393.923063750002,59.70375879249732,158.2866200000048,0.0
sc01,y2030,12/28/2030 23:00,0.0,4740.0,200.0,2600.0,2331.523537500002,927.4213435324973,0.10800000000456277,0.0
sc01,y2030,12/28/2030 3:00,0.0,4600.0,100.0,2600.0,2276.208596250002,0.0,0.10350000000478086,0.0
sc01,y2030,12/28/2030 7:00,0.0,4620.0,100.0,2600.0,2198.704235000002,0.0,0.3817300000045923,0.0
sc01,y2030,12/29/2030 11:00,0.0,4640.0,100.0,2600.0,1634.4936425000014,0.0,549.9814000000002,0.0
sc01,y2030,12/29/2030 15:00,0.0,4560.0,0.0,2600.0,1762.8304500000015,0.0,835.6920250000003,0.0
sc01,y2030,12/29/2030 19:00,0.0,4640.0,0.0,2600.0,1711.6227950000016,0.0,384.4122050000023,0.0
sc01,y2030,12/29/2030 23:00,0.0,4740.0,201.86742065,2600.0,1660.0530750000019,774.5479126499988,0.105500000004332,0.0
sc01,y2030,12/29/2030 3:00,0.0,4640.0,100.0,2600.0,2058.734643750002,0.0,0.10750000000456277,0.0
sc01,y2030,12/29/2030 7:00,0.0,4640.0,100.0,2600.0,1689.2703150000016,0.0,0.32096000000446884,0.0
sc01,y2030,12/3/2030 11:00,608.0,4740.0,403.54822143778864,2600.0,1614.299555000003,15.169055154706381,745.5761200000001,0.0
sc01,y2030,12/3/2030 15:00,608.0,4740.0,271.99501013650047,2600.0,1598.8793112500032,657.5062729784989,931.1772625000002,0.0
sc01,y2030,12/3/2030 19:00,608.0,4740.0,403.54822143778864,2600.0,1619.2038300000033,976.9055639647031,388.26409000000126,0.0
sc01,y2030,12/3/2030 23:00,608.0,4740.0,217.30756345750052,2600.0,1567.7960212500032,1588.7902203999934,0.156940000001873,0.0
sc01,y2030,12/3/2030 3:00,240.0,4660.0,100.0,2600.0,1325.9816150000074,0.0,0.10800000000239855,0.0
sc01,y2030,12/3/2030 7:00,240.0,4620.0,100.0,2600.0,1529.031690000003,0.0,0.6218600000024694,0.0
sc01,y2030,12/30/2030 11:00,0.0,4740.0,365.62036925250237,2600.0,1800.804567500002,500.0,626.1010000000001,0.0
sc01,y2030,12/30/2030 15:00,0.0,4740.0,300.0,2600.0,2098.9220250000017,770.8838971050013,841.0012000000002,0.0
sc01,y2030,12/30/2030 19:00,0.0,4740.0,503.9340223567315,2600.0,2243.5064687500017,880.9571092932671,291.1135600000039,0.0
sc01,y2030,12/30/2030 23:00,0.0,4740.0,603.9340223567315,2600.0,2253.535610000002,1025.3775772857684,0.11075000000372563,0.0
sc01,y2030,12/30/2030 3:00,0.0,4660.0,0.0,2600.0,1614.1029562500016,0.0,0.10875000000433199,0.0
sc01,y2030,12/30/2030 7:00,0.0,4660.0,0.0,2600.0,1632.8049062500015,0.0,0.3233200000041169,0.0
